#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DD994E','Discus B','D-7179','WP','Y','Y'
'F','DD9950','ASW-20','D7663','','N','Y'
'F','DD9951','Cirrus','D-0481','4U','Y','Y'
'F','DD9953','Hornet','D-1570','VW','N','Y'
'F','DD9955','Discus bt','D-KLCH','','Y','Y'
'F','DD9957','LS4','D-5119','','Y','Y'
'F','DD995D','Discus 2','D-3332','HO','N','Y'
'F','DD9964','Nimbus 3DM','D-KCMM','MM','Y','Y'
'F','DD996B','Grob Jeans Astir','D-7591','','N','Y'
'F','DD996D','LS-3','D-5898','IGM','N','Y'
'F','DD996F','Std. Cirrus','D-0190','','N','Y'
'F','DD9971','Cirrus','D-0481','4U','Y','Y'
'F','DD997A','ASW-24 E','F-CHAG','P2','Y','Y'
'F','DD997B','Ultralight','59CRP','T6','N','Y'
'F','DD997F','Ventus 2','F-CLUB','M','N','Y'
'F','DD9981','Robin DR 400','F-GEIM','IM','Y','Y'
'F','DD9982','Grob G109','D-KOCC','','Y','Y'
'F','DD9983','Jantar Std3','D-5354','46','Y','Y'
'F','DD9987','Standard Cirrus','D-3048','DP','Y','Y'
'F','DD9988','DG300 Elan','D-0130','','N','Y'
'F','DD9994','Grob Twin Astir II','D-6397','K7','Y','Y'
'F','DD9995','Ventus cT','D-KEWE','CP','Y','Y'
'F','DD999F','LS-1','D-0280','28','N','Y'
'F','DD99A2','Ventus 2','G-HLMB','B','N','Y'
'F','DD99A9','ASG-29E','D-KKLC','LC','Y','Y'
'F','DD99AF','Discus 2a','D-5768','SB','Y','Y'
'F','DD99B0','Ka-8','D-4714','K8','Y','Y'
'F','DD99B6','DG-300','OY-XOS','U3','Y','Y'
'F','DD99B9','DG303','D-9303','MV','Y','Y'
'F','DD99BB','LS1-0','OY-MMX','28','Y','Y'
'F','DD99BD','Mini Nimbus C','D-7007','SE','Y','Y'
'F','DD99C0','Twin Astir III','D-KMOB','SR','Y','Y'
'F','DD99C1','DG 100','D-1135','','N','Y'
'F','DD99C2','ASK 13','D-4468','68','Y','Y'
'F','DD99C3','Kestrel','D-2265','mc','Y','Y'
'F','DD99C7','Libelle','F-CEBQ','','N','Y'
'F','DD99C8','Nimbus 2C','D-6763','DFI','Y','Y'
'F','DD99CE','LS-7','D-8192','LB','N','Y'
'F','DD99D8','LS 1 f','D-9486','UM','Y','Y'
'F','DD99DD','ASK-21','D-5721','21','N','Y'
'F','DD99DF','Pegase','F-CKEA','','N','Y'
'F','DD99E2','Discus bt','D-KWPG','PG','N','Y'
'F','DD99E3','LS-3','D-4291','TV','Y','Y'
'F','DD99EA','Astir CS','D-3305','ND','Y','Y'
'F','DD99EC','Ask 21','OOYKC','KC','Y','Y'
'F','DD99EF','ASK-21','D-6121','21','Y','Y'
'F','DD99F0','ASK-13','D-6988','','Y','Y'
'F','DD99FF','DG-1000S','D-1071','F1','Y','Y'
'F','DD9A01','Discus 2c','D-1884','F7','Y','Y'
'F','DD9A0D','Ventus 2','D-7360','WS','Y','Y'
'F','DD9A0E','ASK-23b','D-2023','CH','Y','Y'
'F','DD9A14','DG-500','OE-5686','WO','N','Y'
'F','DD9A15','Grob Jeans Astir','D-6955','','Y','Y'
'F','DD9A17','201B Marianne','LY-GUO','GUO','Y','Y'
'F','DD9A18','Ka-8','D-6946','','Y','Y'
'F','DD9A20','Duo Discus','D-1111','L3','N','Y'
'F','DD9A22','Duo Discus xlt','D-KHGM','GM','Y','Y'
'F','DD9A24','ASH-25','D-1763','DF','Y','Y'
'F','DD9A27','ASK 7','G-CFJW','FJW','Y','Y'
'F','DD9A29','DISCUS CS','D-4509','D1','Y','Y'
'F','DD9A2B','ASK-21','F-CGKF','','Y','Y'
'F','DD9A2E','Astir CS Jeans','D-7641','6Z','Y','Y'
'F','DD9A2F','DG-500','OE5683','A5','N','Y'
'F','DD9A32','DG-100','D-2694','94','Y','Y'
'F','DD9A34','LS4','D-3526','','Y','Y'
'F','DD9A35','Janus C','F-COAC','AC','Y','Y'
'F','DD9A36','Ka-6','D-5313','','N','Y'
'F','DD9A37','Ventus 2','D-0274','C1','N','Y'
'F','DD9A3A','Husky A-1','D-EHAR','','Y','Y'
'F','DD9A3B','LS-4b','D-8092','F3','Y','Y'
'F','DD9A3F','Discus t','G-CLRJ','LRJ','Y','Y'
'F','DD9A40','LS-6','D-8505','CX','Y','Y'
'F','DD9A43','ASK21','D-7812','ASK21','Y','Y'
'F','DD9A45','DG-600','D-8600','C2','N','Y'
'F','DD9A47','LS-4','D-8865','C5','N','Y'
'F','DD9A49','Robin DR 400','D-EFNL','NL','Y','Y'
'F','DD9A50','Zugvogel IIIa','D-1466','FW','Y','Y'
'F','DD9A51','Discus','D-3309','C7','N','Y'
'F','DD9A59','DG-100','OE-5273','','N','Y'
'F','DD9A5B','LS-4','D-3776','SK','N','Y'
'F','DD9A61','ASK21','BE','BE','N','Y'
'F','DD9A62','Discus 2c','D-8442','D2C','N','Y'
'F','DD9A6A','LS-4','OO-ZPM','PM','Y','Y'
'F','DD9A6C','ASW-20','D-1637','WU','Y','Y'
'F','DD9A70','Discus','BK','BK','N','Y'
'F','DD9A72','Ventus 2cxT','D-KGPL','GPL','N','Y'
'F','DD9A76','ASW-28 18','D-KSMB','MB','N','Y'
'F','DD9A7B','LS-4','D-4235','X4','Y','Y'
'F','DD9A7C','Grob Jeans Astir','OO-ZEX','EX','Y','Y'
'F','DD9A86','DG-100','OK-4486','JL','N','Y'
'F','DD9A87','SZD-59 Acro','D-4559','UR','Y','Y'
'F','DD9A89','LS3-17','D-4292','HMS','Y','Y'
'F','DD9A95','Ventus 2','D6504','EX','N','Y'
'F','DD9A9F','LS4','SP-4428','4C','Y','Y'
'F','DD9AA6','LS7','D-3395','','Y','Y'
'F','DD9AB1','LS-4','OO-ZTQ','TQ','Y','Y'
'F','DD9AB2','Duo Discus X','D-3251','CT2','N','Y'
'F','DD9AB3','ASW-28 18','D-2848','48','N','Y'
'F','DD9AB5','SZD-51 Junior','D-6330','30','Y','Y'
'F','DD9AB6','Discus','D-5098','R4','Y','Y'
'F','DD9AB9','Std. Cirrus','D-1986','H3','N','Y'
'F','DD9ABA','Std. Cirrus','F-CTJD','JD','Y','Y'
'F','DD9ABD','LS4b','OE-5321','51','Y','Y'
'F','DD9ABE','Duo Discus WL','D-7458','WY','N','Y'
'F','DD9ABF','ASTIR','OE-5476','ASTIR','Y','Y'
'F','DD9AC8','LS-4','D-2711','A1','N','Y'
'F','DD9ACA','Janus B','F-CMVV','VV','Y','Y'
'F','DD9ACC','ASW-28','D-7077','2M','N','Y'
'F','DD9ADF','ASK-13','D-0096','96','Y','Y'
'F','DD9AE1','LS1-f','D-4643','C3','Y','Y'
'F','DD9AE3','Discus','D-9760','ZY','N','Y'
'F','DD9AE4','Grob Astir CS','D-4164','64','N','Y'
'F','DD9AE7','ASK-13','D-0961','','Y','Y'
'F','DD9AEA','LibelleStd.','D-0913','FR','N','Y'
'F','DD9AED','ASW 15B','OK-1272','LA','Y','Y'
'F','DD9AEF','Lambada','VU','5XJ','Y','Y'
'F','DD9B11','WA30 Bijave','OO-ZAP','ZAP','Y','Y'
'F','DD9B15','LS-8 18','D-0061','WR','Y','Y'
'F','DD9B16','DG 500 Elan Trainer','F-CILE','LE','Y','Y'
'F','DD9B18','LS3A','D-7899','99','Y','Y'
'F','DD9B1B','Piccolo B','D-KIPL','PL','Y','Y'
'F','DD9B1C','Cirrus standard Top','D-KCAE','77','Y','Y'
'F','DD9B1D','Nimbus 4','D-KYHF','NT','N','Y'
'F','DD9B1E','Grob Twin Astir II','OO-YEJ','EJ','Y','Y'
'F','DD9B20','Pegase','D-6826','ME','N','Y'
'F','DD9B21','Std Cirrus','F-CKIF','C12','Y','Y'
'F','DD9B24','Duo Discus xt','D-KXBB','BB','Y','Y'
'F','DD9B25','PIK-20 D','D-1354','TL','N','Y'
'F','DD9B2A','H36 Dimona','D-KIED','','Y','Y'
'F','DD9B2E','Discus','D-9870','KA','Y','Y'
'F','DD9B2F','L-Spatz 55','D5678','ISS','Y','Y'
'F','DD9B31','ASK-13','D-0081','81','Y','Y'
'F','DD9B33','LS-4','D-3153','B2','Y','Y'
'F','DD9B35','ASK-21','D-1850','50','Y','Y'
'F','DD9B38','ASK18','D-6870','','Y','Y'
'F','DD9B3A','ASK-21','D-2495','','Y','Y'
'F','DD9B3F','ASK 13','D-0499','99','Y','Y'
'F','DD9B42','ASW15WL','D-0620','VIP','Y','Y'
'F','DD9B47','LS-6','HB-1942','V1','N','Y'
'F','DD9B49','Ventus','SP-4121','YM','Y','Y'
'F','DD9B4B','LS-1','D-3001','U1','Y','Y'
'F','DD9B4D','Janus','D-KIEF','EF','N','Y'
'F','DD9B4E','Duo Discus','EC-KYA-','','N','Y'
'F','DD9B51','LS-4','D-6573','PG','N','Y'
'F','DD9B53','LS-3','D-2634','2H','Y','Y'
'F','DD9B5A','Grob Jeans Astir','D-7581','M6','Y','Y'
'F','DD9B5D','Ventus 2cx','OO-YTS','TS','Y','Y'
'F','DD9B60','Discus','5X','5X','N','Y'
'F','DD9B62','DG-400','D-KSCT','KC','N','Y'
'F','DD9B63','ASW-20','D-1730','GH','Y','Y'
'F','DD9B67','ASW-28 18','D-KSCS','S5','Y','Y'
'F','DD9B6C','Standard Cirrus','G-CFYJ','FYJ','Y','Y'
'F','DD9B70','Ventus b 16,6','D-4061','KR','Y','Y'
'F','DD9B74','Cirrus75','D-3643','C71','Y','Y'
'F','DD9B76','ASW-28','D-2890','XW','N','Y'
'F','DD9B77','ASK21','LB','LB','N','Y'
'F','DD9B79','Std. Cirrus','D-9246','','Y','Y'
'F','DD9B7F','Grob Twin Astir II','OO-YES','ES','Y','Y'
'F','DD9B80','LS-4','D-1072','HL','Y','Y'
'F','DD9B82','ASK-13','D-2978','78','Y','Y'
'F','DD9B83','ASK-23','D-4582','','N','Y'
'F','DD9B85','SF-27','D-1294','N5','N','Y'
'F','DD9B87','Discus 2','D-7136','NX','Y','Y'
'F','DD9B8B','DG-800','D-KGMB','','N','Y'
'F','DD9B91','Astir CS','D-4181','RP','Y','Y'
'F','DD9B92','Discus','JB','JB','N','Y'
'F','DD9B97','Twin 2','D-6468','68','Y','Y'
'F','DD9B9B','Robin DR400','OO-PMB','','Y','Y'
'F','DD9B9E','Discus t','D-KEPS','PS','Y','Y'
'F','DD9BA0','Discus 2c','D-1026','WZ','Y','Y'
'F','DD9BA3','Grob Twin Astir I','D-1332','1HT','N','Y'
'F','DD9BA5','Ventus','D-4013','4Y','N','Y'
'F','DD9BA6','ASW-27','D-8727','A7','Y','Y'
'F','DD9BAB','ASW-20','D-0775','MD','Y','Y'
'F','DD9BB0','Ka 8b','D-8412','WT','Y','Y'
'F','DD9BB2','Ka-8','OO-YZT','','Y','Y'
'F','DD9BBD','ASK21B','D-9623','','Y','Y'
'F','DD9BC1','ASK-23','D-2363','ZE','Y','Y'
'F','DD9BC2','Discus','D-4663','S3','N','Y'
'F','DD9BC4','Grob Twin Astir II','OO-ZVF','VF','N','Y'
'F','DD9BC5','Club-Libelle','D-2473','2S','Y','Y'
'F','DD9BC7','ASK-23','D-6953','E8','Y','Y'
'F','DD9BD1','ASK-21','D-1610','2V','N','Y'
'F','DD9BD6','DUO DISCUS','F-CHTR','PH','Y','Y'
'F','DD9BDA','SF25C','D-KGAR','AR','Y','Y'
'F','DD9BDE','Asw24','D-6142','3S','Y','Y'
'F','DD9BE5','LS1-f','D-9293','SH','Y','Y'
'F','DD9BE9','Ka-6','D-9399','99','Y','Y'
'F','DD9BEA','Janus','SE-UVE','VE','N','Y'
'F','DD9BEC','Ka7','D-5453','53','Y','Y'
'F','DD9BED','DuoDiscus','F-CHTA','TA','Y','Y'
'F','DD9BEF','Duo Discus','F-CIDJ','SM','N','Y'
'F','DD9BF0','Janus Ce','F-CGQO','QO','Y','Y'
'F','DD9BF4','Discus','D-9760','ZY','N','Y'
'F','DD9BF6','SF-25','DG','DG','Y','Y'
'F','DD9BFA','ASK 21','D-4285','BS','Y','Y'
'F','DD9BFB','ASW24WL','PH-1113','ZD','Y','Y'
'F','DD9BFF','Ventus','D-1416','IHW','N','Y'
'F','DD9C00','PIK-20 E','D-KFTR','TR','Y','Y'
'F','DD9C04','Arcus M','D-KVYY','Y4','N','Y'
'F','DD9C06','Nimbus 2','OK-6441','WM','N','Y'
'F','DD9C07','Grob Twin Astir II','D-8069','6K','N','Y'
'F','DD9C09','Ka-6','D-0143','','N','Y'
'F','DD9C0C','Ka8','D-1906','','Y','Y'
'F','DD9C0D','Ventus 2a','D-6693','93','Y','Y'
'F','DD9C0F','ASK-21','D-8629','29','Y','Y'
'F','DD9C15','Discus 2t','D-KEAC','AC','Y','Y'
'F','DD9C19','DG-400','D-KCRE','RE','N','Y'
'F','DD9C1A','LS4-b','D-4520','T4','Y','Y'
'F','DD9C1B','ASW19','D-1634','','Y','Y'
'F','DD9C22','Discus b','D-1418','2HT','N','Y'
'F','DD9C23','LS-4','D-6581','7E','Y','Y'
'F','DD9C25','DG-400','D-KPPP','PPP','N','Y'
'F','DD9C27','Ka-8','D-6957','K8','Y','Y'
'F','DD9C28','Grob Astir CS','D-9996','PB','N','Y'
'F','DD9C2B','SF25 C2000','D-KIOE','','Y','Y'
'F','DD9C2D','Ventus bT','D-KDIE','59','Y','Y'
'F','DD9C32','Grob Astir CS','D-7448','5','N','Y'
'F','DD9C33','LS-3','D-2863','BW','N','Y'
'F','DD9C35','Stemme S10','DKGCD','','Y','Y'
'F','DD9C37','Duo Discus','D-4727','JH','N','Y'
'F','DD9C38','DG-500','D-5212','1V','N','Y'
'F','DD9C3B','SF-25','D-KAMY','MY','N','Y'
'F','DD9C3F','Ventus','D-3152','M5','Y','Y'
'F','DD9C47','DG600M','D-KDHL','HL','Y','Y'
'F','DD9C48','LS-4','D-4968','BW','Y','Y'
'F','DD9C49','Astir CS','D-4221','','N','Y'
'F','DD9C4B','LS-3','D-7920','6A','N','Y'
'F','DD9C4C','Duo Discus','D--4199','H1','N','Y'
'F','DD9C4D','LS-1','D-4406','LS','N','Y'
'F','DD9C4E','Mini Nimbus','SP-4152','RX','Y','Y'
'F','DD9C4F','DG-400','D-KLRS','','N','Y'
'F','DD9C50','DG 300','D-3997','MZ','Y','Y'
'F','DD9C51','Ka-6','D-0709','09','N','Y'
'F','DD9C55','LS-4','D-8099','99','N','Y'
'F','DD9C58','Discus bT','OE-9378','AY','Y','Y'
'F','DD9C5B','Ventus','D-1166','US','N','Y'
'F','DD9C5F','ASW15','D-0161','1F','Y','Y'
'F','DD9C61','ASK-21','I-IVWF','','Y','Y'
'F','DD9C62','Ka-6E','D-9028','28','Y','Y'
'F','DD9C63','DG-505','D-3904','04','N','Y'
'F','DD9C66','LS1f neo','SP-4149','7W','Y','Y'
'F','DD9C67','ASW-20','D-5400','WER','Y','Y'
'F','DD9C6B','ASK-21','D-4339','39','N','Y'
'F','DD9C6E','Ventus 2cM','D-XXPB','FA','Y','Y'
'F','DD9C71','DG300','F-CVED','ED','Y','Y'
'F','DD9C72','Ventus cT','D-KAPM','PM','Y','Y'
'F','DD9C73','Ventus 2cM','D-KFMN','MN','Y','Y'
'F','DD9C76','Janus','PH1078','HJ','N','Y'
'F','DD9C77','LS-3','PH-879','JT','N','Y'
'F','DD9C79','Kestrel','D-3703','JH','Y','Y'
'F','DD9C7C','LS-7','D-5784','IMM','Y','Y'
'F','DD9C7E','LS3a','D-4569','BTS','Y','Y'
'F','DD9C8A','Nimbus 4','D-KBAA','V1','N','Y'
'F','DD9C8B','SONG LW','D-MZKB','KB','N','Y'
'F','DD9C8C','Duo Discus','D-7018','R2','N','Y'
'F','DD9C8E','Cirrus Std','OK-0595','L1','Y','Y'
'F','DD9C91','Discus B','D-8225','SD','Y','Y'
'F','DD9CA1','LS-4b','D-7477','EH','Y','Y'
'F','DD9CA3','Jeans Astir','D-7639','1C','Y','Y'
'F','DD9CA9','DFS Reiher','D-6045','','N','Y'
'F','DD9CAA','Duo Discus','D-1785','GW','Y','Y'
'F','DD9CAB','ASK-21','HB-1654','1654','Y','Y'
'F','DD9CAF','Ventus bT','D-KFKA','KA','N','Y'
'F','DD9CB9','DG-400','D-KAFR','','N','Y'
'F','DD9CBA','Ka-8','D-9174','74','Y','Y'
'F','DD9CBB','LS-3','D-7878','PP','Y','Y'
'F','DD9CBD','DG300','D-9305','C','Y','Y'
'F','DD9CC0','DG-100','D-5413','2T','Y','Y'
'F','DD9CC1','Junior','D-8305','05','N','Y'
'F','DD9CC4','Grob Std. Astir III','F-CFMI','R69','N','Y'
'F','DD9CC5','LS4','D-7898','P8','Y','Y'
'F','DD9CC7','SF25','D-KBWC','WC','Y','Y'
'F','DD9CC9','Discus B','D-0094','BR','Y','Y'
'F','DD9CCD','DG-100','D-5413','2T','N','Y'
'F','DD9CD4','Ventus 2bx','D7091','w7','Y','Y'
'F','DD9CD6','Discus 2cT','D-KEII','II','Y','Y'
'F','DD9CD7','ASK21','D-0626','26','Y','Y'
'F','DD9CDA','LS-6','D-5061','X1','N','Y'
'F','DD9CDC','DISCUS CS','DF','DF','Y','Y'
'F','DD9CDF','Ka-8','D-8417','17','Y','Y'
'F','DD9CE0','ASK-21','D-3544','UU','N','Y'
'F','DD9CE1','Pegase','F-CGBD','BS','Y','Y'
'F','DD9CE2','LS-7','D-5331','BM','Y','Y'
'F','DD9CE6','LS-7','D-6049','TK','Y','Y'
'F','DD9CE8','LibelleStd.','D-1543','86','Y','Y'
'F','DD9CEA','ASW-24','D-3852','','N','Y'
'F','DD9CEC','Std. Cirrus','D-9235','SC','Y','Y'
'F','DD9CF6','Pegase','F-CGHQ','D','Y','Y'
'F','DD9CFB','PIK-20 D','D-5136','MIG','N','Y'
'F','DD9CFF','DG-200','D-5614','14','Y','Y'
'F','DD9D00','ASW-20','D-3155','3HT','N','Y'
'F','DD9D02','LS-4','D-3528','DV','N','Y'
'F','DD9D07','DG-1000','D-6910','YG','N','Y'
'F','DD9D0A','ASW-20','OOZNZ','37','Y','Y'
'F','DD9D0F','ASK-21','D-4514','B1','Y','Y'
'F','DD9D10','Duo Discus','D-2966','66','Y','Y'
'F','DD9D11','Ventus 2ct','D-KEEI','EI','Y','Y'
'F','DD9D16','Phoebus','F-CDOO','','N','Y'
'F','DD9D1B','Pegase','F-CGBJ','146','N','Y'
'F','DD9D25','Discus CS','D-4418','LB','Y','Y'
'F','DD9D29','DG-300WL','D-6605','AM','Y','Y'
'F','DD9D2F','PC-11AF','D-4545','','Y','Y'
'F','DD9D37','Discus','D-1816','EY','N','Y'
'F','DD9D3A','Morane MS892','F-BNSV','','Y','Y'
'F','DD9D3D','G103 Twin II','F-CFKP','T66','Y','Y'
'F','DD9D3E','DG-100','D-2595','95','Y','Y'
'F','DD9DA6','Discus','D-4995','Z','Y','Y'
'F','DD9DA7','LS4 B','D-4189','MA','Y','Y'
'F','DD9DA8','DG 200/17','D-3797','97','Y','Y'
'F','DD9DAA','LS4b','D-8286','','Y','Y'
'F','DD9DAC','Std. Cirrus','D-2965','WL','N','Y'
'F','DD9DAE','Duo Discus t','D-KKSM','SM','Y','Y'
'F','DD9DB4','ASW-19','D-3848','','Y','Y'
'F','DD9DB6','Motorglider','OE9148','148','N','Y'
'F','DD9DB9','Ka-6','D-8043','43','Y','Y'
'F','DD9DBA','ASW-20','D-KDNO','NO','Y','Y'
'F','DD9DBF','Ventus C','OK-0880','MC','Y','Y'
'F','DD9DC3','Hornet','D-7605','PR','N','Y'
'F','DD9DC4','DG-600','D-KLMC','MC','N','Y'
'F','DD9DC6','Discus 2cT','D-KBBT','KT','Y','Y'
'F','DD9DC9','ASW-20','D-1575','PP','Y','Y'
'F','DD9DD3','Kestrel','D-2196','2T','Y','Y'
'F','DD9DDB','Pegase','F-CGEN','EN','Y','Y'
'F','DD9E0B','DR 400','D-EMRF','','Y','Y'
'F','DD9E0C','Pegase','F-CHGP','621','N','Y'
'F','DD9E0E','LS-4','D-8161','FAY','Y','Y'
'F','DD9E10','Astir CS','D-3286','','Y','Y'
'F','DD9E13','ASH-26 E','D-KBHF','HF','N','Y'
'F','DD9E15','JANTAR 2 A','F-CAQB','2A','Y','Y'
'F','DD9E17','Duo Discus','F-CKJN','LT','Y','Y'
'F','DD9E1A','DG-808 B','D-KVCB','J','Y','Y'
'F','DD9E1B','Ka-8','D-3028','28','N','Y'
'F','DD9E1F','Discus bM','D-KUHR','SUE','Y','Y'
'F','DD9E20','ASK-21','D-6857','57','Y','Y'
'F','DD9E21','Mistral','D-4929','RS','Y','Y'
'F','DD9E23','Duo Discus','F-CIME','ME','Y','Y'
'F','DD9E2A','Duo Discus','F-CIMJ','MJ','Y','Y'
'F','DD9E2B','ASK-13','D-0269','GWG','Y','Y'
'F','DD9E2D','WT9 Dynamic','OE7077','77','N','Y'
'F','DD9E2E','Jantar Std. 3','HA-4460','42','N','Y'
'F','DD9E31','Discus','D-5078','EI','Y','Y'
'F','DD9E33','Ka6 CR','Enrico','ICO','Y','Y'
'F','DD9E34','PIK-20 D','D-6708','Y9','N','Y'
'F','DD9E36','Kestrel','D-2402','02','Y','Y'
'F','DD9E38','Discus bt','D-KVOE','OE','N','Y'
'F','DD9E39','ASK-13','D0269','269','N','Y'
'F','DD9E3D','ASW-20','OK-7667','67','N','Y'
'F','DD9E3F','DG-303','D-8297','O','N','Y'
'F','DD9E44','Robin DR 400','D-EKJB','JB','N','Y'
'F','DD9E47','ASK-23','D-3082','82','Y','Y'
'F','DD9E48','Ka 8','D-8392','','Y','Y'
'F','DD9E4A','ASK-21','D-7321','M2','Y','Y'
'F','DD9E52','Discus CS','D-2623','NP','Y','Y'
'F','DD9E5A','Grunau Baby IIB','D-3579','DÜHLI','Y','Y'
'F','DD9E5C','Twin Astir II','D-4551','51','Y','Y'
'F','DD9E60','ASW-20L','D-3249','AB','Y','Y'
'F','DD9E62','ASK 13','D-0413','13','Y','Y'
'F','DD9E67','ASW 28-15/18E','D-KFBM','BM','Y','Y'
'F','DD9E69','Astir Jeans','D-6213','GAN','Y','Y'
'F','DD9E6A','ASK-21','D-4762','62','Y','Y'
'F','DD9E6E','ASW-27','D-2578','WZ','Y','Y'
'F','DD9E6F','Standard Libelle 201B','D-3109','UW','Y','Y'
'F','DD9E72','ASW-28','D-5648','U2','N','Y'
'F','DD9E73','Janus','D-2056','S1','N','Y'
'F','DD9E74','Calif A21S','D-2267','EK','Y','Y'
'F','DD9E79','Discus','D-4574','NE','N','Y'
'F','DD9E7A','ASW-28 18E','D-KCDB','DB','Y','Y'
'F','DD9E87','LS-8 18','D-6688','88','Y','Y'
'F','DD9E88','Jeans Astir','D-7629','CS','Y','Y'
'F','DD9E89','Ka 6 CR','D-9372','','Y','Y'
'F','DD9E8E','LS4','BM','FAY','Y','Y'
'F','DD9E90','Club Libelle','D-9444','','Y','Y'
'F','DD9E91','LS3','D-3895','7P','Y','Y'
'F','DD9E92','LS-7','D-6565','IXY','N','Y'
'F','DD9E93','divers','D-xAJS','','Y','Y'
'F','DD9E94','Kestrel','D-8174','GU','Y','Y'
'F','DD9E9B','DG-300','OE5461','G3','N','Y'
'F','DD9EA9','ASW-24','D-6075','CB','Y','Y'
'F','DD9EF2','LS 1f','D-2248','A3','Y','Y'
'F','DD9EF3','DG-1000S','D-7476','CT','Y','Y'
'F','DD9EF4','WT-9','F-JXXY','XY','Y','Y'
'F','DD9EF6','ASW-20','D-8822','SW','Y','Y'
'F','DD9EF8','Jantar Std. 3','SP-4044','PZ','Y','Y'
'F','DD9EFA','Wilga','D-EOXR','XR','N','Y'
'F','DD9EFB','Motorglider','D-KFAG','AG','Y','Y'
'F','DD9F03','Bergfalke II/55','I-EVAM','','Y','Y'
'F','DD9F06','Discus','D-0711','CA','N','Y'
'F','DD9F07','TWIN III','D-5697','97','Y','Y'
'F','DD9F08','ASW-24','D-6664','TR','N','Y'
'F','DD9F0B','LS4','OE-5668','','Y','Y'
'F','DD9F15','DG300','D-0305','2PF','Y','Y'
'F','DD9F18','LS-3','OK-9664','S20','Y','Y'
'F','DD9F20','Piper Pa-18 Super-Cup','OE-APE','APE','Y','Y'
'F','DD9F26','Grob Std. Astir II','F-CEXA','XA','Y','Y'
'F','DD9F28','ASW 22','D-3422','JA','Y','Y'
'F','DD9F2D','Pegase','F-CGNB','NB','Y','Y'
'F','DD9F2F','G103 Twin Astir II','D-6643','43','Y','Y'
'F','DD9F34','SZD-59 Acro','D-4570','6B','N','Y'
'F','DD9F35','ASK21','OE-5384','','Y','Y'
'F','DD9F39','Ka6','OE-0725','25','Y','Y'
'F','DD9F3C','LS-1 f','D6919','RX','N','Y'
'F','DD9F3D','DG-100','D-5573','SG','N','Y'
'F','DD9F3E','Phoebus','D-1515','','N','Y'
'F','DD9F48','Jantar Std. 2 WL','D-6202','2W','N','Y'
'F','DD9F4A','Ka-8','D-0869','69','N','Y'
'F','DD9F4B','ASK-13','D-7558','58','N','Y'
'F','DD9F4D','Foka','D-2243','43','N','Y'
'F','DD9F51','Ventus 2cxT','D-KKJT','K1','N','Y'
'F','DD9F52','Antares 20E','D-KEHK','HK','Y','Y'
'F','DD9F55','Nimbus 2','D-0007','JB','N','Y'
'F','DD9F56','ASW-20','OY-XLH','LH','Y','Y'
'F','DD9F59','Pirat','D-1985','85','N','Y'
'F','DD9F5C','Grob Astir CS','EC-LMB','SK','N','Y'
'F','DD9F63','Puchacz','D-5660','60','N','Y'
'F','DD9F6A','DG100G ELAN','D-6794','94','Y','Y'
'F','DD9F72','SZD 41 Jantar Std','D-1699','LY','N','Y'
'F','DD9F74','ASW-15','D-3969','GJ','N','Y'
'F','DD9F7A','Discus CS','D-3918','IHG','Y','Y'
'F','DD9F7B','ASK13','D-7962','','Y','Y'
'F','DD9F7D','ASW-19','D-2682','2E','N','Y'
'F','DD9F80','ASH-26 E','D-KEWI','W1','Y','Y'
'F','DD9F81','DG-300','D3675','B17','Y','Y'
'F','DD9F89','Motorglider','D-KCPC','PC','Y','Y'
'F','DD9F8D','Kranich III','D-8543','KR','Y','Y'
'F','DD9F8E','Discus b','D-5095','PM','Y','Y'
'F','DD9F93','BackUp-Flarm','D-xxxx','','Y','Y'
'F','DD9F98','Cirrus Std','OK-1149','AY','Y','Y'
'F','DD9F99','ASW-27','D-1927','F1','Y','Y'
'F','DD9F9A','Grob Astir CS-77','I-AFFE','','Y','Y'
'F','DD9F9D','ASH-25','D-KGHW','HB','N','Y'
'F','DD9FA4','LS1c','D-0780','','Y','Y'
'F','DD9FA8','Grob Twin Astir II','D-3947','ZZ','N','Y'
'F','DD9FAD','Discus b','D-5228','FBI','Y','Y'
'F','DD9FB2','Ventus bT','D-KGMY','CY','Y','Y'
'F','DD9FB5','LS-3','D-2622','22','Y','Y'
'F','DD9FB6','ASH-26 E','D-KFHD','TC','Y','Y'
'F','DD9FB7','ASW-15','D-8650','E9','Y','Y'
'F','DD9FBA','Mistral C','D-8550','50','Y','Y'
'F','DD9FBD','Ka-8','D-4608','08','Y','Y'
'F','DD9FBE','Std. Cirrus','D-0315','','N','Y'
'F','DD9FBF','LS-6','D-5860','VR','Y','Y'
'F','DD9FC1','LS-4b','D-1281','HK','Y','Y'
'F','DD9FC2','ASW 24','D-5241','AX','Y','Y'
'F','DD9FC3','LS-3','D-2846','SJ','Y','Y'
'F','DD9FC8','DG-500','D-5035','m35','Y','Y'
'F','DD9FC9','LS6 18w','D-2666','22','Y','Y'
'F','DD9FD4','DG-800','D-KTMW','MW','N','Y'
'F','DD9FDF','Glider','I-NIMB','EG','Y','Y'
'F','DD9FE0','ASK-21','D-5633','33','N','Y'
